customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,CustomerRating,MonthlyCharges,TotalCharges,Churn
8143-ETQTI,Female,122,1,1,23,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,19.65,451.55,0
6689-KXGBO,Female,122,0,0,1,1,0,DSL,0,1,0,0,0,0,3,0,3,5122.55,5122.55,1
9667-TKTVZ,Female,122,0,0,2,1,1,DSL,0,0,0,1,0,0,3,1,4,54.35,117.1225,0
3657-COGMW,Female,1,0,0,52,1,1,Fiber optic,1,1,1,0,1,1,3,0,2,11228.1,5839.3,0
857122-KLJYJ,Female,122,0,0,36,1,1,DSL,1,0,0,0,0,0,12,0,4,54.45,1893.5,0
7754-IXRMC,Female,122,0,0,1,1,0,DSL,0,0,0,0,0,0,3,0,4,45.35,45.35,0
9473-CBZOP,Female,122,0,0,28,1,1,DSL,1,0,1,0,0,0,12,0,4,59,1654.45,0
2969-WGHQO,Female,122,1,1,7,1,0,DSL,1,1,1,0,1,0,12,0,3,69.45,477.1225,0
6615-NGGZJ,Male,122,0,0,14,1,1,Fiber optic,0,1,0,0,1,1,3,1,3,1122122.55,1415.55,1
4334-HOWRP,Male,1,1,0,72,0,0 phone service,DSL,1,1,1,1,1,1,24,1,2,64.95,4546,0
4255-DDUOU,Female,122,1,1,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.5,2122.5,1
5863-OOKCL,Female,122,0,0,1122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,18.85,163.2,0
1686-STUHN,Male,122,0,0,42,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,19.8,849.9,0
1329-VHWNP,Female,122,0,0,7,0,0 phone service,DSL,0,0,0,0,0,0,3,0,5,25.1225,189.95,0
2984-MIIZL,Male,122,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,3,1,5,74.8,321.9,1
122266-GMEAO,Male,122,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,114.3,812258.55,0
559122-YRFJT,Female,122,1,0,2122,0,0 phone service,DSL,0,0,0,0,0,0,3,1,3,24.45,482.8,1
5574-NXZIU,Male,122,0,0,63,1,0,Fiber optic,1,1,1,1,1,1,24,0,2,11229.2,712249.75,0
12212219-GFNTW,Female,122,0,0,56,0,0 phone service,DSL,1,1,1,1,0,0,24,0,5,45.1225,256122.1,0
4256-ZWTZI,Female,122,0,1,5,1,0,DSL,0,0,0,1,0,0,3,1,4,51,286.8,0
831229-PPCED,Female,122,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,24,1,5,11122.45,7982.5,0
412298-NAUKP,Male,1,1,1,68,1,1,Fiber optic,0,1,1,0,0,0,3,1,3,84.65,5683.6,0
5196-WPYOW,Male,122,1,1,67,1,0,DSL,1,1,0,1,0,0,12,0,4,6122.1225,3994.1225,0
461228-LCIMN,Male,122,1,1,8,1,0,DSL,0,0,0,0,0,0,3,0,5,44.65,369.15,0
1485-YDHMM,Male,122,1,1,52,1,1,Fiber optic,0,1,0,1,0,1,3,1,5,93.25,4631.7,0
412254-CUMIA,Female,122,1,1,18,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.25,41221.95,0
12261223-TPMIB,Female,122,1,1,59,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,25.45,1534.1225,0
2525-GVKQU,Female,122,0,0,6122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,2122.6,112293,0
8161-QYMTT,Male,122,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,94.1,71221.3,0
9581-GVBXT,Male,122,1,1,59,0,0 phone service,DSL,1,0,1,0,0,0,12,0,4,34.8,198122.3,0
5862-BRIXZ,Male,122,0,0,46,0,0 phone service,DSL,1,0,1,1,1,1,24,1,5,6122.75,2893.4,0
541224-GGUKR,Male,122,0,0,5,1,0,DSL,0,1,0,0,0,0,3,1,3,51.35,262.3,0
331228-JSGML,Male,1,1,0,59,0,0 phone service,DSL,1,0,1,1,1,1,24,1,2,64.1225,3886.85,0
2126-GSEGL,Female,122,1,0,7122,1,1,DSL,0,1,1,1,1,1,24,1,5,84.8,5917.55,0
3677-TNKIO,Female,122,0,0,14,1,0,Fiber optic,0,0,0,0,0,0,3,1,2,71,914,1
12244122-QEXBZ,Female,122,0,0,44,1,1,DSL,0,0,0,0,0,0,3,1,4,5122.15,2139.1,0
2434-EEVDB,Female,122,1,0,64,1,1,Fiber optic,1,0,1,0,1,0,24,1,2,94.6,5948.7,0
6762-QVYJO,Female,122,1,1,58,0,0 phone service,DSL,1,0,1,1,1,1,24,0,4,59.75,3624.35,0
6199-IWKGC,Female,1,1,0,46,1,1,Fiber optic,0,0,0,1,1,1,12,0,3,1122122.25,4753.85,0
2675-DHUTR,Male,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,3,1,3,98.9,578122.7,0
8152-VETUR,Female,122,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,24,1,2,97.7,6869.7,0
9667-EQRXU,Female,1,0,0,3122,0,0 phone service,DSL,0,0,1,0,1,0,3,1,3,4122.3,1172.95,1
7446-YPODE,Male,1,0,0,11,1,1,DSL,1,1,0,0,0,0,3,0,5,6122.25,662.95,0
9522-BNTHX,Female,1,0,0,34,0,0 phone service,DSL,0,1,1,0,1,1,3,1,3,56.25,1765.95,0
4676-WLUHT,Male,122,0,0,54,0,0 phone service,DSL,1,1,0,0,0,1,24,0,5,46.2,2431.95,0
3329-WDIOK,Female,122,0,0,3,0,0 phone service,DSL,0,1,0,0,1,1,3,1,3,5122.6,155.35,1
798122-MHFLQ,Female,122,1,1,72,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,24.9,1859.2,0
2873-ZLIWT,Female,122,1,1,4122,1,1,Fiber optic,0,0,1,1,0,0,3,1,3,84.85,331223.1225,1
3415-TAILE,Female,122,1,1,2,1,0,DSL,0,0,0,0,1,1,3,0,4,65.7,134.35,1
122757-WCUUZ,Male,122,1,1,54,1,1,DSL,0,0,1,0,0,1,24,0,2,63.35,341229.1,0
1629-DQQVB,Female,122,0,0,14,1,0,DSL,1,0,0,0,0,0,3,0,5,5122.1,71229.5,0
1915-IOFGU,Female,122,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,3,0,3,7122.5,7122.5,1
312245-XETSH,Female,122,0,0,1122,1,1,Fiber optic,0,1,1,0,0,1,3,1,3,94.85,953.45,1
122374-AACSZ,Female,122,0,0,1,1,0,DSL,1,0,0,0,0,0,3,0,3,5122.15,5122.15,0
7239-HZZCX,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.75,19.75,1
4872-VXRIL,Male,122,0,0,56,1,1,DSL,1,1,0,1,0,0,12,1,5,64.65,3665.55,0
914122-CZQZZ,Female,122,1,0,68,1,0,DSL,1,1,0,1,1,1,24,1,5,79.6,5515.8,0
3423-HHXAO,Female,122,1,1,14,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,19.5,272,0
9938-TKDGL,Male,122,1,1,68,1,0,Fiber optic,1,0,0,1,1,1,24,1,3,99.55,6668,0
122531-ZZJWQ,Male,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,74,412252.4,0
6537-QLGEX,Female,122,0,0,16,0,0 phone service,DSL,1,0,0,0,1,0,3,1,3,38.9,664.4,0
2688-BHGOG,Male,1,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,3,1,3,79.55,718.55,0
7683-CBDKJ,Male,122,1,1,14,1,0,DSL,1,1,0,0,1,0,3,1,3,65.45,937.6,1
122946-CLJTI,Male,1,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,3,1,3,98.7,5812.6,1
316122-TYXLT,Male,122,0,0,53,0,0 phone service,DSL,1,1,0,0,0,1,3,1,5,46.3,2546.85,0
1325-USMEC,Male,122,1,0,7122,1,1,Fiber optic,1,1,1,0,1,0,24,1,2,99.35,6944.5,0
122916-QOFDP,Female,1,1,1,14,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,95.8,1346.3,0
122628-CNQRM,Male,122,1,1,22,1,0,DSL,1,0,1,1,1,0,12,1,5,67.5,1544.1225,1
561226-AMZBO,Female,122,1,0,1122,1,1,Fiber optic,1,0,0,0,0,0,3,1,2,78.15,765.15,0
6199-IPCAO,Female,122,1,1,29,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,26.1,692.55,0
7665-TOALD,Female,122,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,3,1,3,69.6,69.6,1
122112-QWPNC,Male,122,1,0,49,1,1,DSL,1,0,1,1,1,1,12,0,3,84.35,412259.35,1
122324-BRPCJ,Female,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,3,1,3,1122122.2,6851.65,1
2777-PHDEI,Female,122,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,3,0,3,78.1225,78.1225,1
564122-CAXOA,Female,122,0,0,3122,0,0 phone service,DSL,0,0,0,1,0,1,12,1,2,4122.35,1187.1225,0
2235-EZAIK,Female,122,1,0,72,1,1,DSL,1,1,1,1,1,0,24,0,2,79.2,541221.9,0
3847-BAERP,Female,122,0,0,1122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.9,247,0
1196-AMORA,Male,122,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,3,0,3,73.6,52122,1
4282-YMKNA,Female,122,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,74.75,71226.6,1
1453-RZFON,Female,122,0,1,1,1,0,DSL,1,0,0,0,0,0,3,0,4,49.9,49.9,0
8263-OKETD,Female,122,0,0,2122,1,1,DSL,0,1,0,1,0,1,3,1,2,68.9,137122.35,0
12267122-KDOMA,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.25,2122.25,0
2476-YGEFM,Female,122,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,3,1,2,76,2215.25,0
8687-BAFGU,Male,122,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,3,0,3,74,74,0
122641-EVBOJ,Male,122,0,0,3,1,0,Fiber optic,1,0,0,1,0,0,3,1,4,82.3,214.4,0
122829-XXPLX,Female,122,0,0,2122,1,0,Fiber optic,1,0,1,0,1,0,3,1,5,89.4,1871.15,0
9974-JFBHQ,Male,122,0,1,64,1,0,Fiber optic,0,1,0,1,1,1,3,1,2,99.15,6171.2,0
5356-RHIPP,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.2,2122.2,1
6624-JDRDS,Female,122,0,0,6,0,0 phone service,DSL,1,0,0,0,0,0,3,0,5,29.45,161.45,0
12261228-JDVEC,Male,122,1,0,5122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,3,19.8,112213.2,0
978122-FKVVF,Male,122,0,0,6,1,0,DSL,1,0,0,0,0,1,3,1,5,59.15,336.7,0
1919-RTPQD,Male,122,1,1,7,1,0,DSL,0,0,0,0,0,0,3,0,3,44.75,333.65,0
5214-NLTIT,Male,122,1,1,72,1,1,Fiber optic,0,0,1,0,0,1,24,1,2,9122.8,6511.8,0
3345-PBBFH,Male,122,1,0,8,1,0,DSL,0,1,0,0,0,0,3,1,5,49.55,393.45,0
512255-BRMNE,Female,122,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,24,0,2,11226.7,71221229.5,0
9189-JWSHV,Female,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,93.55,2264.1225,1
219122-PHBHR,Female,122,1,0,72,1,1,Fiber optic,1,1,0,0,0,1,24,1,2,94.45,6921.7,0
265122-GYRYL,Male,122,1,1,33,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,5,19.45,6122122.25,0
122746-JTRFU,Male,122,0,0,2,0,0 phone service,DSL,0,0,0,0,0,0,3,1,3,25.1225,56.35,1
521228-FVQKB,Male,122,1,0,7122,1,0,DSL,1,1,0,1,0,1,24,0,4,67.95,4664.15,0
7184-LRUUR,Female,122,0,0,22,1,0,DSL,0,1,1,0,1,0,12,0,5,65.25,1441.8,0
6627-CFOSN,Female,122,0,0,59,1,1,Fiber optic,1,1,1,0,0,1,3,1,5,99.45,5623.7,0
3982-JGSFD,Male,122,0,0,36,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,2,2122.35,695.85,0
1574-DYCWE,Female,122,1,1,51,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.95,112228.75,0
7247-XOZPB,Male,122,1,0,53,1,1,DSL,1,0,1,1,1,0,12,0,5,77.4,4155.95,0
2466-FCCPT,Female,122,1,1,2122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,19.7,395.6,0
6211-WWLTF,Male,122,1,0,63,1,0,Fiber optic,1,0,1,0,1,1,24,0,2,99.7,633122.4,0
4826-TZEVA,Female,122,0,0,4122,1,0,Fiber optic,0,1,0,0,0,0,3,0,2,74.8,2971.7,0
612216-NXBNJ,Male,122,0,0,35,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,1,4,19.15,638,0
9138-EFSMO,Male,122,1,1,26,1,0,Fiber optic,0,0,0,0,0,1,12,0,5,78.95,212234.25,0
122576-WNXXC,Male,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,3,1,3,95.55,251122.2,1
4632-XJMEX,Male,122,0,1,53,1,0,DSL,1,1,0,1,0,0,12,0,2,62.85,3419.5,0
891122-LEDAG,Male,1,1,0,34,1,0,Fiber optic,0,0,0,0,0,0,3,0,2,71.55,2427.35,0
3452-GWUIN,Female,1,1,0,19,1,1,Fiber optic,0,0,0,0,1,1,3,1,3,94.95,176122.25,0
2716-GFZOR,Male,122,1,0,43,1,0,Fiber optic,1,1,1,0,0,0,3,1,2,86.1,3551.65,0
3724-UCSHY,Male,122,1,1,6,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.55,122.9,0
8626-XHBIE,Male,122,0,1,56,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,4,24.8,1424.2,0
4628-CTTLA,Male,122,0,0,57,0,0 phone service,DSL,0,1,0,0,1,0,3,1,3,39.3,2111.45,1
3192-LNKRK,Male,122,1,1,34,1,0,Fiber optic,0,0,1,0,1,0,3,1,4,84.1225,291229.95,0
4439-YRNVD,Female,122,0,0,1122,0,0 phone service,DSL,0,1,0,1,0,0,3,0,3,36.25,374,0
2876-VBBBL,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,2122.25,2122.25,1
6834-NXDCA,Female,122,0,0,13,0,0 phone service,DSL,0,0,0,0,0,0,3,1,3,23.9,3122122.8,1
221228-UGTGR,Male,122,0,0,56,1,1,Fiber optic,0,1,0,0,1,1,3,0,3,98.6,5581.1225,0
31221225-TYFRD,Female,122,1,0,55,1,1,Fiber optic,0,1,1,0,1,1,3,1,2,11223.65,5676.65,0
867122-MEFCP,Female,122,1,1,36,1,1,DSL,1,1,1,1,1,1,24,1,2,92.9,3379.25,0
312279-BCHLN,Male,122,1,0,47,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,19.9,942.95,0
7777-UNYHB,Female,122,1,1,12,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,2,2122.1,232.4,0
5597-GLBUC,Female,122,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,3,1,3,85.45,85.45,1
7278-CKDNC,Male,1,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,3,1,3,8122.5,212288.45,0
2748-MYRVK,Female,122,0,0,63,1,1,Fiber optic,0,1,0,0,1,1,12,0,5,99.9,6137,1
845122-UYIBU,Female,1,0,0,35,0,0 phone service,DSL,0,0,1,0,1,0,3,1,3,39.85,1434.6,0
2969-VAPYH,Female,122,0,0,67,1,0,DSL,1,1,0,1,0,0,12,0,2,6122.5,387122,0
4822-YCXMX,Male,122,0,0,25,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,84.8,212243.45,1
7181-OQCUT,Male,122,0,0,21,1,1,Fiber optic,1,0,1,0,1,1,3,0,4,11223.85,2215,0
8474-UMLNT,Female,122,0,0,13,1,0,DSL,1,1,0,1,0,1,3,0,5,67.8,842.25,0
9821-POOTN,Male,122,1,0,35,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,75.2,2576.2,1
3836-FZSDJ,Male,1,1,0,71,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,24.85,191221,0
9142-XMYJH,Female,122,0,0,29,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,2,19.35,61221.6,0
6559-ILWKJ,Male,122,1,0,71,0,0 phone service,DSL,0,1,0,0,1,1,24,0,3,49.35,3515.25,1
122187-QSXOE,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,3,1,3,89,61225.45,0
7733-UDMTP,Female,1,0,0,57,0,0 phone service,DSL,0,1,1,0,1,1,3,1,3,55,312294.1225,0
2649-HWLYB,Male,122,1,0,65,1,1,DSL,1,0,1,1,0,1,24,0,5,76.15,4929.55,0
5214-CHIWJ,Male,122,0,0,27,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.3,595.1225,0
4229-CZMLL,Male,122,0,0,6,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,74.9,469.8,1
691224-JLBGY,Female,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,117.35,8436.25,0
2465-BLLEU,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,19.75,19.75,0
1685-VAYJF,Male,122,0,0,11,1,0,DSL,0,0,0,0,0,0,3,0,2,45.2,492,0
8874-EJNSR,Male,122,1,1,39,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,25.2,987.95,0
6917-YACBP,Female,1,0,0,59,1,1,Fiber optic,1,1,1,0,0,0,3,1,3,89.75,5496.9,0
512249-MUBWG,Male,122,0,0,26,1,0,DSL,1,0,0,1,1,1,12,0,5,75,191228.35,0
4223-WOZCM,Male,1,0,0,2,1,0,DSL,0,0,1,0,0,0,3,0,4,49.95,11227.1,0
122769-MURVM,Female,122,1,1,72,0,0 phone service,DSL,1,1,1,1,1,1,24,0,5,65.7,4575.35,0
9253-VIFJQ,Male,122,1,0,65,1,1,DSL,1,1,1,0,0,0,12,0,2,67.1225,431229.55,0
71223122-FZTFM,Male,122,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,24,0,2,11122.9,7922.75,0
9741-YLNTD,Male,122,0,0,6,1,1,Fiber optic,0,0,0,1,0,1,3,1,5,87.95,522.35,0
5917-RYRMG,Male,1,0,0,32,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,2,19.8,587.7,0
512122-ZBLAI,Female,122,1,0,5122,1,1,DSL,0,0,1,0,1,1,12,0,5,75.7,3876.2,0
1194-BHJYC,Male,122,1,0,61,0,0 phone service,DSL,1,0,1,1,1,1,24,1,4,62.15,3778.85,0
3663-MITLP,Female,122,0,0,15,1,0,Fiber optic,0,1,1,0,1,1,3,1,3,11221.25,1457.25,1
12291226-QVPMS,Male,122,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,24,0,5,115.15,8349.45,0
912225-ZRPVR,Male,122,0,0,9,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,4,18.95,185.6,1
191225-OEILC,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,19.5,19.5,0
7858-GTZSP,Female,122,0,0,12,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,86.55,112266.9,0
3285-UCQVC,Female,122,0,0,37,0,0 phone service,DSL,0,0,0,1,0,0,3,0,2,28.6,973.55,1
6248-BSHKG,Male,122,1,1,61,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.4,1226.45,0
4685-TFLLS,Male,122,1,1,18,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,19.8,342.3,0
347122-BTGQO,Male,122,0,1,21,1,0,DSL,0,0,0,0,0,0,3,0,4,45.65,985.1225,0
121229-VFFOC,Male,122,1,1,68,0,0 phone service,DSL,1,1,1,1,0,1,24,1,4,56.4,3948.45,0
8224-DWCKX,Male,1,0,0,12,1,1,Fiber optic,0,0,0,0,0,0,3,1,2,73.3,828.1225,0
5482-PLVPE,Female,1,0,0,2,0,0 phone service,DSL,0,0,0,0,0,0,3,0,3,24.35,41.85,1
4553-DVPZG,Female,122,1,0,62,1,1,Fiber optic,0,0,1,0,1,1,3,1,3,11221.35,6164.7,0
491222-OHLSK,Female,1,0,0,29,1,1,Fiber optic,0,0,0,1,1,1,3,0,3,98.65,2862.75,1
6917-IAYHD,Male,122,0,1,1,0,0 phone service,DSL,0,1,0,1,0,0,3,0,4,33.6,33.6,0
122495-ZBNGW,Male,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,3,1,5,79.9,343.95,1
862122-RJPZN,Female,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,3,2122.7,2122.7,0
7572-KPVKK,Male,122,0,1,62,1,1,Fiber optic,0,0,1,1,1,1,24,1,3,11224.1225,659122.5,0
2642-MAWLJ,Female,122,1,1,36,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,2122.25,717.95,0
2357-COQEK,Female,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,3,1,3,11223.3,289122.65,1
711223-ZGVNT,Female,122,1,1,69,1,1,DSL,1,1,0,1,1,0,12,0,2,73.7,4885.85,0
3737-GCSPV,Female,122,1,0,11,1,1,Fiber optic,1,0,0,1,1,0,3,1,2,96.2,1222.1225,1
212227-WKXMW,Female,122,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,3,1,3,11228.75,6871.7,0
7137-NAXML,Male,122,0,0,23,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,2122.15,41225.6,0
2428-ZMCTB,Male,122,0,0,1122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,2,19.75,21228.25,0
2961-VNFKL,Female,122,1,0,71,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,1,2,25.95,181221.9,0
1768-HNVGJ,Female,1,0,0,45,1,1,DSL,1,0,0,1,0,1,3,1,3,7122.1225,312262.45,0
6963-KQYQB,Female,122,1,1,7122,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,24.1225,1764.75,0
5934-RMPOV,Female,122,0,1,22,1,1,Fiber optic,0,0,0,0,0,1,3,1,3,84.75,1816.75,0
121227-BLKSA,Female,122,1,1,52,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,23.1225,1255.1,0
412288-YLDSU,Male,122,1,0,55,1,1,Fiber optic,0,0,1,1,1,1,12,1,3,11224.15,5743.1225,1
8316-BBQAY,Female,122,0,0,65,0,0 phone service,DSL,1,0,1,1,1,1,24,0,2,59.95,3921.1,0
1166-PQLGG,Female,122,1,1,72,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,5,19.55,1463.45,0
3146-JTQHR,Male,122,1,0,1122,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,5,19.6,189.45,0
4291-YZODP,Female,122,0,1,7,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,2122.1225,96.8,0
4395-PZMSN,Male,1,0,0,5,1,0,Fiber optic,0,1,0,0,0,1,3,1,3,85.55,41228.5,0
6427-FEFIG,Female,122,1,1,24,1,1,DSL,1,0,1,0,1,1,24,0,2,78.6,1846.65,0
12212217-IUDMW,Female,122,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,24,1,2,116.8,8456.75,0
871226-HRADD,Male,122,0,0,21,0,0 phone service,DSL,1,0,0,1,1,0,3,1,4,43.55,112211.5,0
9955-QOPOY,Male,122,1,0,69,0,0 phone service,DSL,0,1,1,1,1,1,12,1,2,6122.8,4263.4,0
4385-ZKVNW,Male,122,1,1,44,1,0,DSL,0,1,0,1,0,0,3,1,5,54.9,2549.1,0
5446-DKWYW,Female,1,1,1,61,1,1,DSL,0,0,1,0,1,0,12,1,3,65.2,3965.1225,0
212234-CGRHZ,Male,1,0,0,24,1,1,Fiber optic,0,1,1,0,1,1,3,1,2,11222.95,2496.7,1
5797-APWZC,Female,122,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,3,0,3,9122.6,9122.6,1
3683-QKIUE,Female,122,0,0,6,1,0,DSL,0,0,0,1,0,0,3,1,5,5122.8,288.1225,1
4228-ZGYUW,Male,122,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,3,1,3,9122.1225,368.1,1
912231-ZVQPT,Male,122,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,24,1,3,11228.2,784122.6,0
299122-IAJSV,Male,122,0,0,72,1,1,DSL,1,1,1,1,1,1,24,0,5,92,6632.75,0
811227-KNCIM,Male,1,1,0,14,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,75.1,112213.35,0
912227-YFHQJ,Male,122,0,0,7,1,1,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,1,5,25.1225,152.95,0
5176-LDKUH,Female,122,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,12,0,3,75.15,3772.65,0
4644-OBGFZ,Male,122,1,1,55,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,12,0,4,19.5,112226.35,0
7926-IJOOU,Male,122,0,0,1,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,2,19.3,19.3,0
648122-YAGIY,Male,122,0,0,45,1,0,Fiber optic,1,1,1,1,1,1,12,0,2,112.2,512231.85,0
412229-HPFVY,Male,122,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,3,1,4,7122.3,22122.4,0
761222-DBTOU,Female,122,1,0,71,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,24,0,4,19.6,1416.5,0
5345-BMKWB,Male,122,1,0,8,1,0,0,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,0 internet service,3,0,4,2122.25,158.35,0
3519-ZKXGG,Female,122,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,3,1,3,75.85,256.6,1
